blk_key,gps_lon,gps_lat,timestamp
0EA2E922A4,158.70944,65.869015,20200807_000459
EA80A54874,158.708822,65.86750900000001,20200807_000459
E7A4B795EB,158.695557,65.871529,20200807_000501
5AB50A3D05,158.694206,65.873291,20200807_000503
E7A4B795EB,158.695557,65.871529,20200807_000521
2C88DC81B7,158.709554,65.867749,20200807_000531
E7A4B795EB,158.695557,65.871529,20200807_000531
36D561D09E,158.709489,65.86704900000001,20200807_000541
147914D9E1,158.706429,65.87374299999999,20200807_000542
56028BDA19,158.721126,65.879838,20200807_000547
E7A4B795EB,158.695557,65.871529,20200807_000551
ED71EB9DCF,158.70960300000002,65.863066,20200807_000555
E7A4B795EB,158.695557,65.871529,20200807_000601
E7A4B795EB,158.695557,65.871529,20200807_000611
FC14581805,158.7097,65.86768000000001,20200807_000618
36D561D09E,158.709489,65.86704900000001,20200807_000655
5A7EF86ACC,158.69598,65.871594,20200807_000658
10EC08652B,158.696191,65.87143499999999,20200807_000703
384E01425C,158.71796899999998,65.874101,20200807_000704
8B23BBA258,158.706966,65.868998,20200807_000738
36D561D09E,158.709489,65.86704900000001,20200807_000809
A527BC4548,158.70138300000002,65.875643,20200807_000831
0D0EA6BD28,158.70807299999998,65.866862,20200807_000846
30788649D0,158.708496,65.86873800000001,20200807_000854
2D6058B4B8,158.69781899999998,65.870402,20200807_000855
658DD2C6A6,158.708089,65.86385100000001,20200807_000913
36D561D09E,158.709489,65.86704900000001,20200807_000924
44D747ED33,158.697428,65.874101,20200807_000953
9505ACADA5,158.696029,65.869605,20200807_001044
36D561D09E,158.709489,65.86704900000001,20200807_001158
298E751320,158.72054,65.879895,20200807_001238
DB175188B0,158.720361,65.879899,20200807_001243
7AD6429EB3,158.70986299999998,65.867179,20200807_001311
36D561D09E,158.709489,65.86704900000001,20200807_001314
684E7BE2BA,158.70533799999998,65.874402,20200807_001337
6560D1A805,158.7014,65.874748,20200807_001406
FEC1D94492,158.718018,65.872986,20200807_001410
36D561D09E,158.709489,65.86704900000001,20200807_001430
46D4DCA627,158.69751000000002,65.874471,20200807_001431
B898854357,158.70758500000002,65.868551,20200807_001431
5472CFAB59,158.71027,65.863591,20200807_001433
8279CD2AB8,158.717611,65.875216,20200807_001513
A2FB1B94F9,158.722705,65.882369,20200807_001522
36D561D09E,158.709489,65.86704900000001,20200807_001554
2C22EAAA9A,158.71914099999998,65.87559,20200807_001655
016E65515E,158.70875700000002,65.86815999999999,20200807_001704
F52D3FCF2C,158.69311499999998,65.87118699999999,20200807_001717
36D561D09E,158.709489,65.86704900000001,20200807_001721
3A50DE2627,158.692952,65.870011,20200807_001806
36D561D09E,158.709489,65.86704900000001,20200807_001846
02383DF0CA,158.717741,65.878971,20200807_001850
61FDECAA85,158.70774699999998,65.86294799999999,20200807_001854
AE49BEF65C,158.721891,65.881474,20200807_001912
A486AED867,158.694808,65.874044,20200807_001945
14D2097903,158.693587,65.868933,20200807_002000
36D561D09E,158.709489,65.86704900000001,20200807_002012
E7A4B795EB,158.695557,65.871529,20200807_002033
93D20BEA67,158.710596,65.868555,20200807_002034
E7A4B795EB,158.695557,65.871529,20200807_002043
E7A4B795EB,158.695557,65.871529,20200807_002053
3B2B936686,158.69763999999998,65.869377,20200807_002053
E7A4B795EB,158.695557,65.871529,20200807_002103
E7A4B795EB,158.695557,65.871529,20200807_002113
8F08969A54,158.704492,65.871838,20200807_002126
77C9746FA4,158.696729,65.868949,20200807_002208
A239E16F7C,158.710791,65.868652,20200807_002224
A45EC205B3,158.716716,65.874532,20200807_002250
2B41D4C9D4,158.695996,65.871403,20200807_002251
5DB1AFF0D5,158.705892,65.876241,20200807_002257
484955E507,158.69664699999998,65.869519,20200807_002320
36D561D09E,158.709489,65.86704900000001,20200807_002326
7E7FC2FD85,158.70105800000002,65.872258,20200807_002330
65AAC61338,158.702962,65.876839,20200807_002353
F947533AC0,158.707861,65.86639,20200807_002404
4C65AB7F22,158.69262700000002,65.871509,20200807_002413
36D561D09E,158.709489,65.86704900000001,20200807_002500
E8B9D5986D,158.706885,65.870207,20200807_002533
667A48D387,158.71914099999998,65.878971,20200807_002609
36D561D09E,158.709489,65.86704900000001,20200807_002622
41D4792A20,158.69996799999998,65.868213,20200807_002644
36D561D09E,158.709489,65.86704900000001,20200807_002744
0A58BD6198,158.705778,65.87562700000001,20200807_002814
3BBEEA97A4,158.697412,65.86923,20200807_002819
BA72595000,158.69598,65.86995,20200807_002900
3D18B55293,158.72319299999998,65.882324,20200807_002909
8EE1703B0C,158.69329399999998,65.87063,20200807_002922
867E115134,158.708089,65.87567999999999,20200807_002953
95E0B5775A,158.721843,65.88164499999999,20200807_002956
36D561D09E,158.709489,65.86704900000001,20200807_003022
D849FFAED0,158.706169,65.875557,20200807_003043
5CD4D6E4AE,158.718522,65.87476799999999,20200807_003054
48BE49B1CE,158.6972,65.869775,20200807_003057
36D561D09E,158.709489,65.86704900000001,20200807_003141
16CCCCC471,158.718164,65.873999,20200807_003316
03F3B0400E,158.70555,65.874687,20200807_003401
36D561D09E,158.709489,65.86704900000001,20200807_003427
6A5DE890B1,158.697445,65.870841,20200807_003442
C5F8EF56BE,158.718766,65.87919099999999,20200807_003459
28257AFE0B,158.710221,65.867969,20200807_003502
C3045BAFF6,158.712142,65.86789999999999,20200807_003510
ACC5476BED,158.704997,65.876282,20200807_003530
F836331CD6,158.707845,65.867179,20200807_003546
36D561D09E,158.709489,65.86704900000001,20200807_003547
FAF8E4CC54,158.691537,65.870907,20200807_003628
8A94A0FA14,158.70875700000002,65.867306,20200807_003637
36D561D09E,158.709489,65.86704900000001,20200807_003706
B536A3F70F,158.707227,65.875968,20200807_003720
FD41C9BEA4,158.71814799999999,65.87506099999999,20200807_003756
B27224E2B9,158.71849,65.876001,20200807_003818
36D561D09E,158.709489,65.86704900000001,20200807_003825
7CD2B0D9C6,158.707455,65.86831000000001,20200807_003911
36D561D09E,158.709489,65.86704900000001,20200807_003944
2E6222427D,158.724756,65.886015,20200807_003954
0AB70B6E52,158.708138,65.87627800000001,20200807_004024
4C51AA46AF,158.709521,65.868518,20200807_004041
58E1450290,158.708187,65.87535399999999,20200807_004054
36D561D09E,158.709489,65.86704900000001,20200807_004109
90FEDDC8F5,158.70608700000003,65.86713499999999,20200807_004138
BF490D0676,158.71280900000002,65.86969400000001,20200807_004221
36D561D09E,158.709489,65.86704900000001,20200807_004234
72CFA8C82D,158.695003,65.874532,20200807_004351
36D561D09E,158.709489,65.86704900000001,20200807_004358
CCC7B28A3E,158.718018,65.87506099999999,20200807_004438
AC077033F9,158.718246,65.879643,20200807_004502
36D561D09E,158.709489,65.86704900000001,20200807_004521
5470BF5D91,158.71914099999998,65.879167,20200807_004523
3493B56166,158.722477,65.88190900000001,20200807_004538
36D561D09E,158.709489,65.86704900000001,20200807_004641
0D7C240A3A,158.699951,65.867639,20200807_004738
B4844B08C7,158.706006,65.875159,20200807_004754
36D561D09E,158.709489,65.86704900000001,20200807_004802
4F67DF6DA9,158.70873999999998,65.864059,20200807_004830
E22E6FA9DA,158.69611,65.875676,20200807_004832
D9C985591D,158.702913,65.87392600000001,20200807_004834
E7A4B795EB,158.695557,65.871529,20200807_004906
E7A4B795EB,158.695557,65.871529,20200807_004917
36D561D09E,158.709489,65.86704900000001,20200807_004922
E7A4B795EB,158.695557,65.871529,20200807_004927
D5922D4DDB,158.699349,65.87341699999999,20200807_004935
103FDAFB03,158.711165,65.868945,20200807_004947
E7A4B795EB,158.695557,65.871529,20200807_004947
9C59F673A7,158.717594,65.875134,20200807_005003
0B79466C00,158.706624,65.868371,20200807_005003
5BB1524A88,158.694808,65.87238400000001,20200807_005006
E7A4B795EB,158.695557,65.871529,20200807_005007
4BDB704A4E,158.709733,65.86807400000001,20200807_005046
2A4292D5CC,158.707634,65.863806,20200807_005110
38739FCB7C,158.717773,65.874841,20200807_005141
36D561D09E,158.709489,65.86704900000001,20200807_005159
2D181C1E14,158.718587,65.87504899999999,20200807_005224
36D561D09E,158.709489,65.86704900000001,20200807_005317
4563675FAE,158.71964499999999,65.879285,20200807_005319
0B81E9886B,158.708691,65.86689000000001,20200807_005324
50CBC1A887,158.718376,65.87585,20200807_005330
18A6A15ACF,158.69749299999998,65.870276,20200807_005345
280BC5361A,158.696077,65.86945,20200807_005359
BE62758E1F,158.71835900000002,65.87437299999999,20200807_005431
36D561D09E,158.709489,65.86704900000001,20200807_005436
D6D04FD8BF,158.71131200000002,65.86800099999999,20200807_005516
36D561D09E,158.709489,65.86704900000001,20200807_005554
E0DFCF4299,158.71652,65.874695,20200807_005635
492A160D29,158.71938500000002,65.877909,20200807_005638
054EB43391,158.70183899999998,65.874223,20200807_005649
ED98D3A049,158.719027,65.87974,20200807_005703
44B6C4280B,158.71163700000002,65.869568,20200807_005706
B5D2C46445,158.709326,65.867712,20200807_005712
36D561D09E,158.709489,65.86704900000001,20200807_005712
B4D12C9800,158.719955,65.877087,20200807_005732
36D561D09E,158.709489,65.86704900000001,20200807_005831
173B351AB4,158.70332,65.873942,20200807_005839
8190CF7826,158.718083,65.87616,20200807_005907
6EA42F106E,158.70628200000002,65.876038,20200807_005908
36D561D09E,158.709489,65.86704900000001,20200807_005952
C85718AAA6,158.706429,65.875399,20200807_005955
36D561D09E,158.709489,65.86704900000001,20200807_010109
07F5A5443A,158.703613,65.870439,20200807_010221
B1133774BD,158.706575,65.87734,20200807_010222
36D561D09E,158.709489,65.86704900000001,20200807_010223
E7A4B795EB,158.695557,65.871529,20200807_010248
5627307A68,158.697575,65.869015,20200807_010253
E7A4B795EB,158.695557,65.871529,20200807_010258
FF85A9010D,158.724707,65.884737,20200807_010258
6E41A797DF,158.69445,65.873482,20200807_010309
1EB6D265CA,158.70924499999998,65.863456,20200807_010310
E7A4B795EB,158.695557,65.871529,20200807_010328
CACADB3DD1,158.697477,65.870146,20200807_010335
E7A4B795EB,158.695557,65.871529,20200807_010348
B60A33A78F,158.694401,65.869702,20200807_010356
E7A4B795EB,158.695557,65.871529,20200807_010408
067E5E8528,158.71945,65.87442999999999,20200807_010415
9B2BFB76B0,158.696989,65.870715,20200807_010421
E7A4B795EB,158.695557,65.871529,20200807_010428
5F3DD34FB0,158.69329399999998,65.871289,20200807_010431
E7A4B795EB,158.695557,65.871529,20200807_010438
36D561D09E,158.709489,65.86704900000001,20200807_010451
E7A4B795EB,158.695557,65.871529,20200807_010458
E7A4B795EB,158.695557,65.871529,20200807_010508
32DD9FD4BA,158.70636399999998,65.87607,20200807_010513
E7A4B795EB,158.695557,65.871529,20200807_010518
E7A4B795EB,158.695557,65.871529,20200807_010528
E7A4B795EB,158.695557,65.871529,20200807_010538
0545E33D87,158.700439,65.874174,20200807_010547
12926CD1AC,158.704704,65.87205800000001,20200807_010547
E7A4B795EB,158.695557,65.871529,20200807_010548
7DEF462210,158.711377,65.87008499999999,20200807_010555
36D561D09E,158.709489,65.86704900000001,20200807_010605
A0FC7E42F8,158.695215,65.875305,20200807_010606
E7A4B795EB,158.695557,65.871529,20200807_010608
E7A4B795EB,158.695557,65.871529,20200807_010618
E7A4B795EB,158.695557,65.871529,20200807_010628
E7A4B795EB,158.695557,65.871529,20200807_010638
B17C598C2F,158.694499,65.868986,20200807_010647
491DB417AF,158.70807299999998,65.86787899999999,20200807_010651
E7A4B795EB,158.695557,65.871529,20200807_010658
E7A4B795EB,158.695557,65.871529,20200807_010708
E7A4B795EB,158.695557,65.871529,20200807_010718
36D561D09E,158.709489,65.86704900000001,20200807_010720
EF534B87C8,158.707536,65.867558,20200807_010727
E7A4B795EB,158.695557,65.871529,20200807_010728
DBD2DFBE7C,158.694596,65.874447,20200807_010733
E7A4B795EB,158.695557,65.871529,20200807_010738
E7A4B795EB,158.695557,65.871529,20200807_010748
36D561D09E,158.709489,65.86704900000001,20200807_010837
3AEFAD7D3E,158.69585,65.87144,20200807_010911
753BFBC848,158.711247,65.869344,20200807_010923
36D561D09E,158.709489,65.86704900000001,20200807_010953
C629040AC2,158.706836,65.877873,20200807_011036
E9ADBB400C,158.71850600000002,65.878841,20200807_011057
36D561D09E,158.709489,65.86704900000001,20200807_011110
AEE50DCDD4,158.711833,65.869613,20200807_011208
36D561D09E,158.709489,65.86704900000001,20200807_011226
91A251188B,158.712402,65.86973499999999,20200807_011227
A9AAAF6A2D,158.703255,65.876961,20200807_011251
F30998A0C7,158.700944,65.87519900000001,20200807_011252
EF48432914,158.707292,65.866817,20200807_011344
36D561D09E,158.709489,65.86704900000001,20200807_011345
65A3A63F7C,158.69226899999998,65.86979600000001,20200807_011413
E09A56D9C9,158.69685900000002,65.876481,20200807_011428
E9E7431363,158.708643,65.866724,20200807_011455
F131A93D0A,158.692399,65.871798,20200807_011458
36D561D09E,158.709489,65.86704900000001,20200807_011502
DED5E39563,158.708268,65.863115,20200807_011529
8BD4B99703,158.694124,65.869006,20200807_011532
E10706435D,158.70682,65.87642,20200807_011537
36D561D09E,158.709489,65.86704900000001,20200807_011610
111D716A6A,158.696663,65.874732,20200807_011708
BEC527C24C,158.718229,65.878796,20200807_011732
D8A10AC26D,158.70765,65.869092,20200807_011748
86737B7976,158.718392,65.880432,20200807_011752
896C62D071,158.708122,65.86899,20200807_011757
1DA62B0079,158.695801,65.871639,20200807_011820
36D561D09E,158.709489,65.86704900000001,20200807_011836
F6767BE3DD,158.708968,65.86752899999999,20200807_011844
1C1145C9C5,158.720573,65.87918300000001,20200807_011851
36D561D09E,158.709489,65.86704900000001,20200807_012005
2FDC8A3952,158.70771499999998,65.863216,20200807_012024
7410294D45,158.696598,65.869922,20200807_012054
36D561D09E,158.709489,65.86704900000001,20200807_012128
C2AE309E65,158.709017,65.863135,20200807_012156
E7A4B795EB,158.695557,65.871529,20200807_012220
E7A4B795EB,158.695557,65.871529,20200807_012230
E7A4B795EB,158.695557,65.871529,20200807_012240
36D561D09E,158.709489,65.86704900000001,20200807_012248
E7A4B795EB,158.695557,65.871529,20200807_012250
1CE3B37171,158.707113,65.876807,20200807_012254
028010B325,158.695898,65.87168,20200807_012258
E7A4B795EB,158.695557,65.871529,20200807_012300
6648D4088C,158.695931,65.875456,20200807_012309
89D98C66EE,158.70166,65.86742699999999,20200807_012335
426EBCA8C1,158.709928,65.863643,20200807_012337
E3F03340DF,158.707227,65.86689000000001,20200807_012352
89F3C5A5F9,158.710254,65.86362299999999,20200807_012408
36D561D09E,158.709489,65.86704900000001,20200807_012412
75C7B455CB,158.720687,65.880257,20200807_012452
A32DE3B587,158.712679,65.87018599999999,20200807_012526
36D561D09E,158.709489,65.86704900000001,20200807_012535
638FAED05E,158.717692,65.879159,20200807_012546
EBDE6FCC75,158.695833,65.87132199999999,20200807_012547
A5B3EE206D,158.69693999999998,65.875358,20200807_012604
1B6B599E25,158.718587,65.88018,20200807_012610
B8BBB55E42,158.694043,65.872445,20200807_012624
01D12F00F2,158.696663,65.870252,20200807_012718
1BE67C18C9,158.708024,65.87552500000001,20200807_012741
8DAE86D2AC,158.711833,65.86831000000001,20200807_012743
714F90E05D,158.718831,65.878068,20200807_012758
96D3F4FA15,158.70668899999998,65.877857,20200807_012759
DFD83A4D5E,158.719027,65.876025,20200807_012810
69AD8B2EFC,158.70236,65.873002,20200807_012829
AAF718AAD8,158.711084,65.86864,20200807_012834
36D561D09E,158.709489,65.86704900000001,20200807_012834
B004CB7CDB,158.702279,65.872681,20200807_012849
9850C308C6,158.706852,65.87698599999999,20200807_012855
36D561D09E,158.709489,65.86704900000001,20200807_012954
2C7BAA6CCD,158.701872,65.87679399999999,20200807_013004
7E5C0D3FE1,158.70939099999998,65.868009,20200807_013005
7864C2D8D5,158.70771499999998,65.863403,20200807_013051
8DE0E27331,158.69456399999999,65.87267299999999,20200807_013055
25B9C6CCA4,158.705501,65.86475,20200807_013101
36D561D09E,158.709489,65.86704900000001,20200807_013115
9848769553,158.694108,65.86921,20200807_013149
D5577E4CD0,158.70651,65.874121,20200807_013232
36D561D09E,158.709489,65.86704900000001,20200807_013238
7842CE10B5,158.69726599999998,65.874935,20200807_013249
F3718E8F31,158.70332,65.874825,20200807_013256
194A593B9C,158.720833,65.87959000000001,20200807_013334
C4C65C1D85,158.719238,65.876575,20200807_013339
36D561D09E,158.709489,65.86704900000001,20200807_013406
B0C5D46402,158.71163700000002,65.867745,20200807_013449
36D561D09E,158.709489,65.86704900000001,20200807_013534
9AC8C9DEFF,158.70651,65.866817,20200807_013550
F9309E34D3,158.696598,65.870154,20200807_013635
DA844D1803,158.69598,65.870011,20200807_013707
16EFB299B3,158.693392,65.87216000000001,20200807_013713
36D561D09E,158.709489,65.86704900000001,20200807_013727
F825580637,158.718831,65.875407,20200807_013805
F78ED89CCF,158.70193700000002,65.872502,20200807_013819
A844E6103C,158.71362299999998,65.872164,20200807_013830
2C1EDEDACA,158.70537099999999,65.864901,20200807_013902
16D9353696,158.69749299999998,65.871684,20200807_013916
36D561D09E,158.709489,65.86704900000001,20200807_013919
14EF806B7E,158.708317,65.875089,20200807_013920
23D069C7A3,158.709375,65.863676,20200807_013940
29C35B1F4B,158.720573,65.879211,20200807_013946
36E186A5C1,158.721956,65.881494,20200807_014014
9A258A3200,158.71985700000002,65.88016400000001,20200807_014054
36D561D09E,158.709489,65.86704900000001,20200807_014057
1C6463A45D,158.70905,65.86969,20200807_014158
7544BA45B5,158.69726599999998,65.8757,20200807_014158
36D561D09E,158.709489,65.86704900000001,20200807_014232
889D775ACC,158.695247,65.87477200000001,20200807_014303
FD896E5F0C,158.70533799999998,65.876217,20200807_014330
C7D587376A,158.721794,65.88117700000001,20200807_014339
A470CD9BA4,158.706673,65.876233,20200807_014340
590885FFED,158.70835,65.867257,20200807_014343
E7A4B795EB,158.695557,65.871529,20200807_014403
36D561D09E,158.709489,65.86704900000001,20200807_014409
E7A4B795EB,158.695557,65.871529,20200807_014413
E7A4B795EB,158.695557,65.871529,20200807_014423
E7A4B795EB,158.695557,65.871529,20200807_014433
E7A4B795EB,158.695557,65.871529,20200807_014443
E7A4B795EB,158.695557,65.871529,20200807_014453
36D561D09E,158.709489,65.86704900000001,20200807_014543
08B40E9C2A,158.703613,65.87478,20200807_014548
BDF90762CE,158.69433600000002,65.86899,20200807_014606
850A51C41D,158.708935,65.86299700000001,20200807_014635
7BC92557BF,158.70612,65.875797,20200807_014649
36D561D09E,158.709489,65.86704900000001,20200807_014712
0CFEEA8434,158.705127,65.87176500000001,20200807_014726
2006364535,158.701481,65.87602100000001,20200807_014731
69E12608A7,158.694482,65.872969,20200807_014732
791F675DCE,158.707308,65.866809,20200807_014828
36D561D09E,158.709489,65.86704900000001,20200807_014847
08EC596A71,158.70807299999998,65.875407,20200807_014901
6A84851CCF,158.696582,65.877494,20200807_014943
EC375C46AE,158.709912,65.8637,20200807_014944
3027464C80,158.708008,65.86747199999999,20200807_014945
36D561D09E,158.709489,65.86704900000001,20200807_015013
CE0F2A031E,158.724805,65.884534,20200807_015045
3E3FF6E1AF,158.705501,65.876542,20200807_015124
36D561D09E,158.709489,65.86704900000001,20200807_015133
0CD1CD4B64,158.69664699999998,65.87760399999999,20200807_015135
D76A4C44C4,158.718457,65.873482,20200807_015142
4A6DF687E7,158.724479,65.884001,20200807_015204
5CA8CC377F,158.70725900000002,65.876502,20200807_015215
36D561D09E,158.709489,65.86704900000001,20200807_015255
75D00A882C,158.707975,65.863696,20200807_015304
7F5B36AD33,158.711719,65.868111,20200807_015402
36D561D09E,158.709489,65.86704900000001,20200807_015425
45496D3B36,158.71814799999999,65.878361,20200807_015447
99E043C649,158.69344099999998,65.87004400000001,20200807_015452
33492B2F94,158.692773,65.870964,20200807_015545
4FE9DA827F,158.69568700000002,65.869889,20200807_015603
51A00423A8,158.719808,65.880212,20200807_015605
AFD337B492,158.711784,65.869991,20200807_015606
AFF988EAF1,158.697624,65.870903,20200807_015620
96CF37865F,158.71935200000001,65.87572800000001,20200807_015653
C10BA2D2BC,158.692871,65.869247,20200807_015704
36D561D09E,158.709489,65.86704900000001,20200807_015721
B8BC173D08,158.694694,65.872318,20200807_015732
3265535978,158.712109,65.868038,20200807_015736
F59D989BA3,158.717269,65.872949,20200807_015741
5DB7C70C02,158.72003600000002,65.880436,20200807_015810
26151D63D3,158.69292,65.869779,20200807_015844
36D561D09E,158.709489,65.86704900000001,20200807_015847
515B12FD46,158.70468799999998,65.874923,20200807_015900
49A1FE3E01,158.695524,65.869271,20200807_015902
3787986541,158.708529,65.867847,20200807_020000
36D561D09E,158.709489,65.86704900000001,20200807_020018
A5E92D0F95,158.707634,65.863822,20200807_020026
E7A4B795EB,158.695557,65.871529,20200807_020035
E7A4B795EB,158.695557,65.871529,20200807_020045
3FAF4D3D18,158.72208700000002,65.88484299999999,20200807_020050
E7A4B795EB,158.695557,65.871529,20200807_020055
E7A4B795EB,158.695557,65.871529,20200807_020105
E7A4B795EB,158.695557,65.871529,20200807_020115
36D561D09E,158.709489,65.86704900000001,20200807_020120
E7A4B795EB,158.695557,65.871529,20200807_020125
E7A4B795EB,158.695557,65.871529,20200807_020135
E7A4B795EB,158.695557,65.871529,20200807_020145
36D561D09E,158.709489,65.86704900000001,20200807_020146
5445691862,158.708594,65.863407,20200807_020154
E7A4B795EB,158.695557,65.871529,20200807_020155
E7A4B795EB,158.695557,65.871529,20200807_020205
E7A4B795EB,158.695557,65.871529,20200807_020215
E7A4B795EB,158.695557,65.871529,20200807_020225
E7A4B795EB,158.695557,65.871529,20200807_020235
E7A4B795EB,158.695557,65.871529,20200807_020245
E7A4B795EB,158.695557,65.871529,20200807_020255
E7A4B795EB,158.695557,65.871529,20200807_020305
E7A4B795EB,158.695557,65.871529,20200807_020315
36D561D09E,158.709489,65.86704900000001,20200807_020317
E7A4B795EB,158.695557,65.871529,20200807_020325
E7A4B795EB,158.695557,65.871529,20200807_020335
E7A4B795EB,158.695557,65.871529,20200807_020345
67073B0B23,158.702181,65.872481,20200807_020347
1559AD807B,158.695638,65.875317,20200807_020353
E7A4B795EB,158.695557,65.871529,20200807_020405
24CFFA7CAE,158.69661499999998,65.87572800000001,20200807_020406
E7A4B795EB,158.695557,65.871529,20200807_020415
E7A4B795EB,158.695557,65.871529,20200807_020425
8F1A82D350,158.706152,65.876363,20200807_020434
E7A4B795EB,158.695557,65.871529,20200807_020435
E7A4B795EB,158.695557,65.871529,20200807_020445
36D561D09E,158.709489,65.86704900000001,20200807_020454
E7A4B795EB,158.695557,65.871529,20200807_020455
057C3A98EB,158.701693,65.875146,20200807_020503
E7A4B795EB,158.695557,65.871529,20200807_020505
EA80A54874,158.708822,65.86750900000001,20200807_020512
0EA2E922A4,158.70944,65.869015,20200807_020512
E7A4B795EB,158.695557,65.871529,20200807_020515
5AB50A3D05,158.694075,65.873116,20200807_020515
E7A4B795EB,158.695557,65.871529,20200807_020525
E7A4B795EB,158.695557,65.871529,20200807_020535
2C88DC81B7,158.709554,65.867749,20200807_020543
E7A4B795EB,158.695557,65.871529,20200807_020545
147914D9E1,158.706348,65.873897,20200807_020553
56028BDA19,158.721126,65.879838,20200807_020554
E7A4B795EB,158.695557,65.871529,20200807_020605
ED71EB9DCF,158.70960300000002,65.863066,20200807_020607
E7A4B795EB,158.695557,65.871529,20200807_020615
E7A4B795EB,158.695557,65.871529,20200807_020625
FC14581805,158.7097,65.86768000000001,20200807_020626
36D561D09E,158.709489,65.86704900000001,20200807_020629
E7A4B795EB,158.695557,65.871529,20200807_020635
5A7EF86ACC,158.696077,65.87138300000001,20200807_020708
384E01425C,158.71796899999998,65.874101,20200807_020712
10EC08652B,158.696191,65.87143499999999,20200807_020714
8B23BBA258,158.706966,65.868998,20200807_020750
A527BC4548,158.70138300000002,65.875643,20200807_020838
0D0EA6BD28,158.70807299999998,65.866862,20200807_020854
2D6058B4B8,158.69781899999998,65.870402,20200807_020902
30788649D0,158.708496,65.86873800000001,20200807_020902
658DD2C6A6,158.708089,65.86385100000001,20200807_020921
36D561D09E,158.709489,65.86704900000001,20200807_020925
44D747ED33,158.697428,65.874101,20200807_021004
A18AE323F7,158.70708,65.875073,20200807_021016
36D561D09E,158.709489,65.86704900000001,20200807_021051
9505ACADA5,158.696029,65.869605,20200807_021057
36D561D09E,158.709489,65.86704900000001,20200807_021215
298E751320,158.72054,65.879895,20200807_021246
7AD6429EB3,158.70986299999998,65.867179,20200807_021323
EABE4D3578,158.697103,65.86992599999999,20200807_021333
684E7BE2BA,158.705534,65.87439,20200807_021348
6EFFE67198,158.697575,65.87509800000001,20200807_021352
6560D1A805,158.7014,65.874748,20200807_021418
FEC1D94492,158.718018,65.872986,20200807_021422
B898854357,158.70758500000002,65.868551,20200807_021439
46D4DCA627,158.69751000000002,65.874471,20200807_021439
5472CFAB59,158.71027,65.863591,20200807_021441
36D561D09E,158.709489,65.86704900000001,20200807_021515
8279CD2AB8,158.717611,65.875216,20200807_021520
A2FB1B94F9,158.722396,65.882784,20200807_021534
6F784523C0,158.701416,65.87620799999999,20200807_021544
2C22EAAA9A,158.71914099999998,65.87559,20200807_021708
016E65515E,158.70875700000002,65.86815999999999,20200807_021716
F52D3FCF2C,158.69311499999998,65.87118699999999,20200807_021729
36D561D09E,158.709489,65.86704900000001,20200807_021815
3A50DE2627,158.692952,65.870011,20200807_021818
02383DF0CA,158.717741,65.878971,20200807_021901
61FDECAA85,158.70774699999998,65.86294799999999,20200807_021901
AE49BEF65C,158.721891,65.881474,20200807_021924
36D561D09E,158.709489,65.86704900000001,20200807_021943
A486AED867,158.694482,65.874076,20200807_021956
93D20BEA67,158.710596,65.868522,20200807_022046
3B2B936686,158.69763999999998,65.869377,20200807_022106
