blk_key,gps_lon,gps_lat,timestamp
638FAED05E,158.717692,65.879159,20200806_012423
1BE67C18C9,158.708057,65.87547599999999,20200806_012522
96D3F4FA15,158.70668899999998,65.878093,20200806_012534
36D561D09E,158.709228,65.867041,20200806_012550
01D12F00F2,158.696663,65.870252,20200806_012551
AAF718AAD8,158.711035,65.868522,20200806_012602
69AD8B2EFC,158.702311,65.873018,20200806_012610
B004CB7CDB,158.702393,65.872693,20200806_012616
714F90E05D,158.718831,65.878068,20200806_012624
9850C308C6,158.706836,65.876998,20200806_012636
DFD83A4D5E,158.719027,65.876025,20200806_012642
36D561D09E,158.709228,65.867041,20200806_012722
2C7BAA6CCD,158.701904,65.876721,20200806_012729
7E5C0D3FE1,158.70944,65.867904,20200806_012746
B0823D88FA,158.696729,65.870064,20200806_012747
7864C2D8D5,158.70781200000002,65.863489,20200806_012830
8DE0E27331,158.69461299999998,65.87267299999999,20200806_012837
6CB692EE81,158.707048,65.870207,20200806_012920
DE4B7DF781,158.692643,65.87040999999999,20200806_012950
9848769553,158.694108,65.86921,20200806_013025
36D561D09E,158.709228,65.867041,20200806_013027
25B9C6CCA4,158.705208,65.864767,20200806_013051
194A593B9C,158.720573,65.87962999999999,20200806_013051
D5577E4CD0,158.70651,65.874121,20200806_013105
F3718E8F31,158.70332,65.874825,20200806_013126
36D561D09E,158.709228,65.867041,20200806_013157
C4C65C1D85,158.719238,65.876575,20200806_013207
B0C5D46402,158.711654,65.867733,20200806_013231
36D561D09E,158.709228,65.867041,20200806_013328
F9309E34D3,158.69679399999998,65.86989299999999,20200806_013412
36D561D09E,158.709228,65.867041,20200806_013459
F825580637,158.718652,65.87553700000001,20200806_013530
DA844D1803,158.69598,65.870011,20200806_013530
16EFB299B3,158.693392,65.87216000000001,20200806_013544
F78ED89CCF,158.70208300000002,65.872608,20200806_013549
36D561D09E,158.709228,65.867041,20200806_013631
16D9353696,158.69733100000002,65.871781,20200806_013641
8AF9EFCC7D,158.71209299999998,65.86941300000001,20200806_013656
A844E6103C,158.71362299999998,65.872164,20200806_013657
2C1EDEDACA,158.70537099999999,65.864901,20200806_013726
29C35B1F4B,158.720784,65.879012,20200806_013729
36E186A5C1,158.721891,65.881698,20200806_013754
36D561D09E,158.709228,65.867041,20200806_013801
111D716A6A,158.69700500000002,65.874361,20200806_013837
9A258A3200,158.71985700000002,65.88016400000001,20200806_013922
1C6463A45D,158.709147,65.86970600000001,20200806_013922
7544BA45B5,158.697298,65.87567999999999,20200806_013926
36D561D09E,158.709228,65.867041,20200806_013934
7842CE10B5,158.697298,65.874923,20200806_013959
889D775ACC,158.69541,65.87490199999999,20200806_014039
5FE301A05D,158.717659,65.879761,20200806_014053
36D561D09E,158.709228,65.867041,20200806_014105
590885FFED,158.708333,65.86723599999999,20200806_014111
A470CD9BA4,158.706673,65.87629000000001,20200806_014118
C7D587376A,158.72181,65.881636,20200806_014121
3AEFAD7D3E,158.69664699999998,65.871135,20200806_014125
FD896E5F0C,158.70533799999998,65.876217,20200806_014152
36D561D09E,158.709228,65.867041,20200806_014236
771E520DFC,158.7118,65.870011,20200806_014251
08B40E9C2A,158.703353,65.87402800000001,20200806_014313
BDF90762CE,158.69433600000002,65.86899,20200806_014438
2006364535,158.701546,65.87597199999999,20200806_014503
850A51C41D,158.708935,65.86299700000001,20200806_014509
69E12608A7,158.694401,65.872945,20200806_014512
7BC92557BF,158.70612,65.875797,20200806_014517
0CFEEA8434,158.705127,65.87176500000001,20200806_014551
08EC596A71,158.70821899999999,65.875456,20200806_014625
791F675DCE,158.707308,65.866809,20200806_014657
36D561D09E,158.709228,65.867041,20200806_014718
AB3F2E9898,158.708138,65.875366,20200806_014758
EC375C46AE,158.709912,65.8637,20200806_014812
CE0F2A031E,158.72474,65.88451699999999,20200806_014816
3027464C80,158.708008,65.86747199999999,20200806_014817
36D561D09E,158.709228,65.867041,20200806_014851
0CD1CD4B64,158.69681,65.877588,20200806_014906
D76A4C44C4,158.718555,65.87340900000001,20200806_014923
4A6DF687E7,158.724707,65.88431800000001,20200806_014925
36D561D09E,158.709228,65.867041,20200806_014929
3E3FF6E1AF,158.705501,65.876542,20200806_014950
75D00A882C,158.70791,65.86352099999999,20200806_015037
7F5B36AD33,158.71163700000002,65.868176,20200806_015131
36D561D09E,158.709228,65.867041,20200806_015155
45496D3B36,158.71811499999998,65.878255,20200806_015219
99E043C649,158.69344099999998,65.87004400000001,20200806_015313
33492B2F94,158.692871,65.870837,20200806_015313
36D561D09E,158.709228,65.867041,20200806_015327
51A00423A8,158.71958,65.880017,20200806_015339
AFD337B492,158.711719,65.869906,20200806_015354
4FE9DA827F,158.69568700000002,65.869889,20200806_015356
C10BA2D2BC,158.693392,65.86917299999999,20200806_015440
36D561D09E,158.709228,65.867041,20200806_015502
3265535978,158.712044,65.868123,20200806_015515
96CF37865F,158.71935200000001,65.87572800000001,20200806_015518
B8BC173D08,158.694694,65.872318,20200806_015602
AFF988EAF1,158.697559,65.871008,20200806_015610
26151D63D3,158.692969,65.86980399999999,20200806_015617
515B12FD46,158.703304,65.87572399999999,20200806_015631
5DB7C70C02,158.72003600000002,65.880436,20200806_015632
49A1FE3E01,158.69550800000002,65.869291,20200806_015633
36D561D09E,158.709228,65.867041,20200806_015633
F59D989BA3,158.717204,65.872949,20200806_015731
3787986541,158.708529,65.86787100000001,20200806_015731
A5E92D0F95,158.707666,65.863867,20200806_015756
B4F7ACA042,158.69401000000002,65.872005,20200806_015832
3FAF4D3D18,158.72208700000002,65.88484299999999,20200806_015923
5445691862,158.708773,65.863066,20200806_015928
36D561D09E,158.709228,65.867041,20200806_015935
5CA8CC377F,158.707292,65.876599,20200806_015945
36D561D09E,158.709228,65.867041,20200806_020107
7456FBEF2B,158.70318999999998,65.876913,20200806_020145
8F1A82D350,158.706055,65.87631400000001,20200806_020204
1559AD807B,158.695638,65.875317,20200806_020221
24CFFA7CAE,158.69661499999998,65.87572800000001,20200806_020232
EA80A54874,158.708708,65.867334,20200806_020240
C2437B742D,158.705615,65.875802,20200806_020244
057C3A98EB,158.70156200000002,65.87530100000001,20200806_020248
5AB50A3D05,158.694075,65.873051,20200806_020251
0EA2E922A4,158.709375,65.868962,20200806_020251
2C88DC81B7,158.709798,65.86783,20200806_020323
147914D9E1,158.706152,65.873962,20200806_020326
6A22EEDF1F,158.69733100000002,65.870699,20200806_020331
ED71EB9DCF,158.70971699999998,65.862618,20200806_020339
56028BDA19,158.721126,65.879838,20200806_020424
5A7EF86ACC,158.69598,65.871423,20200806_020443
10EC08652B,158.696175,65.870992,20200806_020443
FC14581805,158.7097,65.86768000000001,20200806_020450
8B23BBA258,158.707031,65.86901900000001,20200806_020531
36D561D09E,158.709228,65.867041,20200806_020535
384E01425C,158.71796899999998,65.874101,20200806_020536
36D561D09E,158.709228,65.867041,20200806_020703
A527BC4548,158.70138300000002,65.875643,20200806_020705
0D0EA6BD28,158.70807299999998,65.866862,20200806_020722
30788649D0,158.708496,65.86873800000001,20200806_020731
2D6058B4B8,158.69781899999998,65.870402,20200806_020734
44D747ED33,158.697168,65.874076,20200806_020743
658DD2C6A6,158.708089,65.86385100000001,20200806_020748
A18AE323F7,158.706852,65.875089,20200806_020805
9505ACADA5,158.696045,65.869682,20200806_020830
36D561D09E,158.709228,65.867041,20200806_020832
36D561D09E,158.709228,65.867041,20200806_021001
7AD6429EB3,158.710059,65.867143,20200806_021059
298E751320,158.72054,65.879895,20200806_021108
DB175188B0,158.720361,65.879899,20200806_021114
36D561D09E,158.709228,65.867041,20200806_021122
684E7BE2BA,158.70555,65.8743,20200806_021126
6EFFE67198,158.69751000000002,65.875134,20200806_021131
6560D1A805,158.701497,65.87465,20200806_021145
EABE4D3578,158.697103,65.86992599999999,20200806_021203
FEC1D94492,158.71811499999998,65.87320199999999,20200806_021203
36D561D09E,158.709228,65.867041,20200806_021244
5472CFAB59,158.71027,65.863591,20200806_021304
A2FB1B94F9,158.722542,65.8823,20200806_021304
46D4DCA627,158.69751000000002,65.874471,20200806_021305
B898854357,158.70758500000002,65.868551,20200806_021306
8279CD2AB8,158.717611,65.875216,20200806_021347
36D561D09E,158.709228,65.867041,20200806_021357
6F784523C0,158.701416,65.87620799999999,20200806_021412
2C22EAAA9A,158.719124,65.87562700000001,20200806_021438
016E65515E,158.708773,65.868213,20200806_021457
36D561D09E,158.709228,65.867041,20200806_021512
F52D3FCF2C,158.692904,65.871159,20200806_021516
3A50DE2627,158.693034,65.870105,20200806_021547
36D561D09E,158.709228,65.867041,20200806_021627
02383DF0CA,158.718831,65.87823499999999,20200806_021640
AE49BEF65C,158.721891,65.88189299999999,20200806_021700
61FDECAA85,158.70774699999998,65.86294799999999,20200806_021728
36D561D09E,158.709228,65.867041,20200806_021742
14D2097903,158.693587,65.868933,20200806_021834
3B2B936686,158.697607,65.86934,20200806_021834
36D561D09E,158.709228,65.867041,20200806_021857
8F08969A54,158.704443,65.871895,20200806_021909
77C9746FA4,158.696875,65.869063,20200806_022001
36D561D09E,158.709228,65.867041,20200806_022011
2B41D4C9D4,158.696045,65.87124800000001,20200806_022034
A45EC205B3,158.716781,65.87447900000001,20200806_022040
5DB1AFF0D5,158.706055,65.87625700000001,20200806_022048
484955E507,158.696956,65.86946599999999,20200806_022109
36D561D09E,158.709228,65.867041,20200806_022123
7E7FC2FD85,158.70105800000002,65.872258,20200806_022202
65AAC61338,158.702962,65.876839,20200806_022223
F947533AC0,158.707861,65.86639,20200806_022238
36D561D09E,158.709228,65.867041,20200806_022240
4C65AB7F22,158.69262700000002,65.871509,20200806_022251
36D561D09E,158.709228,65.867041,20200806_022356
41D4792A20,158.699984,65.868315,20200806_022440
667A48D387,158.71914099999998,65.878971,20200806_022444
36D561D09E,158.709228,65.867041,20200806_022505
0A58BD6198,158.706006,65.875191,20200806_022603
3BBEEA97A4,158.697379,65.869344,20200806_022604
36D561D09E,158.709228,65.867041,20200806_022618
8EE1703B0C,158.693246,65.870601,20200806_022659
36D561D09E,158.709228,65.867041,20200806_022736
3D18B55293,158.72319299999998,65.882324,20200806_022739
95E0B5775A,158.72198899999998,65.881441,20200806_022745
867E115134,158.708089,65.87567999999999,20200806_022824
D849FFAED0,158.70612,65.87561,20200806_022829
5CD4D6E4AE,158.718376,65.87480500000001,20200806_022850
1986B766A7,158.71163700000002,65.86982,20200806_022854
36D561D09E,158.709228,65.867041,20200806_022855
48BE49B1CE,158.6972,65.869775,20200806_022935
36D561D09E,158.709228,65.867041,20200806_023009
16CCCCC471,158.718229,65.874247,20200806_023100
36D561D09E,158.709228,65.867041,20200806_023124
03F3B0400E,158.70551799999998,65.874678,20200806_023154
6A5DE890B1,158.697363,65.870976,20200806_023228
36D561D09E,158.709228,65.867041,20200806_023241
C5F8EF56BE,158.718652,65.87896699999999,20200806_023249
144E51A87A,158.692838,65.86939699999999,20200806_023253
ACC5476BED,158.70486699999998,65.87600900000001,20200806_023316
28257AFE0B,158.710221,65.867969,20200806_023339
D1DDB971A7,158.693327,65.872034,20200806_023339
C3045BAFF6,158.712142,65.86789999999999,20200806_023341
36D561D09E,158.709228,65.867041,20200806_023356
FAF8E4CC54,158.691602,65.871081,20200806_023417
F836331CD6,158.707845,65.867179,20200806_023422
A868CD1B5E,158.706771,65.877156,20200806_023455
36D561D09E,158.709228,65.867041,20200806_023508
8A94A0FA14,158.70875700000002,65.867306,20200806_023511
B536A3F70F,158.70791,65.875578,20200806_023515
344FFCD1D9,158.708626,65.868933,20200806_023548
B27224E2B9,158.71849,65.876127,20200806_023558
36D561D09E,158.709228,65.867041,20200806_023620
36D561D09E,158.709228,65.867041,20200806_023735
2E6222427D,158.724967,65.88608400000001,20200806_023739
7CD2B0D9C6,158.707455,65.86831000000001,20200806_023745
58E1450290,158.70765,65.875871,20200806_023834
36D561D09E,158.709228,65.867041,20200806_023845
0AB70B6E52,158.708138,65.87627800000001,20200806_023902
4C51AA46AF,158.709521,65.868518,20200806_023914
36D561D09E,158.709228,65.867041,20200806_023955
90FEDDC8F5,158.70608700000003,65.86713499999999,20200806_024011
BF490D0676,158.71280900000002,65.86969400000001,20200806_024056
36D561D09E,158.709228,65.867041,20200806_024110
72CFA8C82D,158.695003,65.874402,20200806_024151
2124871138,158.711849,65.870117,20200806_024201
36D561D09E,158.709228,65.867041,20200806_024223
AC077033F9,158.718457,65.879936,20200806_024250
CCC7B28A3E,158.718018,65.87506099999999,20200806_024317
789B1DE702,158.69749299999998,65.87397899999999,20200806_024325
36D561D09E,158.709228,65.867041,20200806_024337
5470BF5D91,158.71914099999998,65.879167,20200806_024359
3493B56166,158.722477,65.88190900000001,20200806_024412
36D561D09E,158.709228,65.867041,20200806_024450
0D7C240A3A,158.699544,65.86783,20200806_024532
B4844B08C7,158.705794,65.875057,20200806_024545
36D561D09E,158.709228,65.867041,20200806_024602
D9C985591D,158.70208300000002,65.87392600000001,20200806_024635
8DAE86D2AC,158.711849,65.868298,20200806_024658
4F67DF6DA9,158.70873999999998,65.864059,20200806_024706
36D561D09E,158.709228,65.867041,20200806_024713
0B79466C00,158.70651,65.86842,20200806_024754
D5922D4DDB,158.699349,65.87341699999999,20200806_024812
36D561D09E,158.709228,65.867041,20200806_024822
103FDAFB03,158.711165,65.868945,20200806_024829
9C59F673A7,158.717594,65.875134,20200806_024834
2A4292D5CC,158.70781200000002,65.86381399999999,20200806_024900
4BDB704A4E,158.709733,65.86807400000001,20200806_024916
36D561D09E,158.709228,65.867041,20200806_024930
38739FCB7C,158.717773,65.874841,20200806_025022
36D561D09E,158.709228,65.867041,20200806_025039
2D181C1E14,158.718587,65.87504899999999,20200806_025101
0B81E9886B,158.708903,65.86733,20200806_025119
50CBC1A887,158.718392,65.875903,20200806_025120
18A6A15ACF,158.697835,65.870268,20200806_025140
280BC5361A,158.696143,65.869641,20200806_025146
36D561D09E,158.709228,65.867041,20200806_025147
4563675FAE,158.71964499999999,65.879285,20200806_025154
D6D04FD8BF,158.711295,65.86801700000001,20200806_025258
BE62758E1F,158.71835900000002,65.87437299999999,20200806_025309
36D561D09E,158.709228,65.867041,20200806_025407
492A160D29,158.71953100000002,65.877991,20200806_025418
4358E374DB,158.709163,65.867594,20200806_025447
E0DFCF4299,158.71652,65.874695,20200806_025508
36D561D09E,158.709228,65.867041,20200806_025524
054EB43391,158.70183899999998,65.874223,20200806_025524
44B6C4280B,158.71163700000002,65.869568,20200806_025539
